"id","participantId","phase","button","reinforced","respondedAt"
"cmr9mmmuh00310akqcoybv0wd","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:16.361"
"cmr9mmmwn00320akq8w1e1nig","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:16.439"
"cmr9mmnby000q09kpdz2423uh","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:16.99"
"cmr9mmndr000t0akwe5172in0","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:17.055"
"cmr9mmnfz000u0akw52xvkqwu","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:17.135"
"cmr9mmnoa000v0akwgg686sqb","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:17.434"
"cmr9mmnuu00330akqm8mud4vp","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:17.67"
"cmr9mmnxx00340akqp493gu1i","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:17.781"
"cmr9mmoca00350akqigwyjn9v","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:18.298"
"cmr9mmodv00360akq0e1gl23r","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:18.355"
"cmr9mmoha00370akq7nq24rd2","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:18.478"
"cmr9mmoj400380akqsd4iabki","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:18.544"
"cmr9mmonu00390akqjgw795z0","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:18.714"
"cmr9mmp29000w0akw07px7acq","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:19.233"
"cmr9mmpfm000x0akw9weuamxz","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:19.715"
"cmr9mmphi003a0akqd1p8ilp0","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:19.782"
"cmr9mmpl8003b0akq6d4eokf1","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:19.916"
"cmr9mmplw003c0akqvpud5ja0","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:19.94"
"cmr9mmprx003d0akqgoou9elq","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:20.157"
"cmr9mmpt7003e0akq1uorzh3u","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:20.203"
"cmr9mmpzd003f0akqos189iss","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:20.425"
"cmr9mmq4o003g0akqd9awuqd4","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:20.616"
"cmr9mmq6z003h0akq2sgspvdq","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:20.7"
"cmr9mmq96003i0akq0aafqhav","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:20.778"
"cmr9mmqcv003j0akqsi9ajloq","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:20.911"
"cmr9mmqi7003k0akqdmu1s9r3","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:21.103"
"cmr9mmqnc003l0akqk4kd0xzk","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:21.288"
"cmr9mmr6k000y0akwzeefrd9z","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:21.98"
"cmr9mmr6x000r09kpz1usnhxx","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:21.993"
"cmr9mmr8y000z0akw56vf94nz","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:22.066"
"cmr9mmrcq00100akwj64pmin6","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:22.202"
"cmr9mmro9003m0akqenxot7zy","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:22.617"
"cmr9mms2u000s09kp4a9y8kbw","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:23.142"
"cmr9mms6l00110akw34mgpmah","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:23.277"
"cmr9mms8t00120akwfxn3zfff","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:23.357"
"cmr9mmsem00130akwzved5wb7","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:23.566"
"cmr9mmsvb000t09kpql3d97n1","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:24.167"
"cmr9mmsz0000u09kpfi42gq9l","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:24.3"
"cmr9mmt33000v09kpvbx5zrod","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:24.447"
"cmr9mmteb003n0akq9np9kz3b","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:24.851"
"cmr9mmtn1003o0akq4wbakher","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:25.165"
"cmr9mmtt2003p0akq0i4ioihu","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:25.382"
"cmr9mmtyn003q0akqxj7jkuku","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:25.583"
"cmr9mmu5k003r0akqhd7mkk76","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:25.832"
"cmr9mmuad003s0akqrdrjx2h7","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:26.005"
"cmr9mmuhl003t0akq0kbe0zni","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:26.265"
"cmr9mmv0300140akw1oxtt09g","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:26.931"
"cmr9mmv7y00150akw4wpopy1d","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:27.214"
"cmr9mmvi9003u0akqw8bmdi6q","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:27.585"
"cmr9mmvm5003v0akqoamizkgk","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:27.725"
"cmr9mmvr2003w0akq9ih73cik","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:27.902"
"cmr9mmw25003x0akqubqcushi","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:28.301"
"cmr9mmw4a003y0akq8lmwzj6t","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:28.378"
"cmr9mmwhj003z0akq2yl7rv83","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:28.855"
"cmr9mmwk600400akqkbgqwewa","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:28.95"
"cmr9mmwkt00410akqn0mpvf2i","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:28.973"
"cmr9mmwlm00420akqo8xlrgb9","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:29.002"
"cmr9mmwq100430akqugbxj65z","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:29.161"
"cmr9mmwqc00440akq5jdw83c7","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:29.172"
"cmr9mmwuk00450akqm0e5479s","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:29.324"
"cmr9mmwwl00460akqm3ktt90m","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:29.397"
"cmr9mmx3m00470akqgf3ko695","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:29.65"
"cmr9mmxli00160akw0rokydnt","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:30.294"
"cmr9mmxu400170akwnnkuoio3","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:30.604"
"cmr9mmxwq00480akqa2d1gxhp","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:30.698"
"cmr9mmy1s00180akw5j6eb8o6","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:30.88"
"cmr9mmy2a00490akqntc2yv9n","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:30.898"
"cmr9mmyjp000w09kp4fnzzden","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:31.525"
"cmr9mmyri000x09kpi9qvt44j","cmr9mgzke000004kz8x7mjbr7",1,"distractor","f","2026-07-06 19:42:31.806"
"cmr9mmz3m004a0akqkqocgt4s","cmr9mgzke000004kz8x7mjbr7",1,"distractor","f","2026-07-06 19:42:32.242"
"cmr9mmzgq004b0akqcz6qbmby","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:32.714"
"cmr9mmzkv004c0akqejud8gch","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:32.864"
"cmr9mmzlb004d0akqorpr83gl","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:32.879"
"cmr9mn09t001f04juy8rshi5u","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:33.761"
"cmr9mn0et004e0akqnnvegdqa","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:33.941"
"cmr9mn0j7004f0akqbqq5ha9s","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:34.099"
"cmr9mn0n7004g0akqwjldz6tq","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:34.243"
"cmr9mn0qy004h0akq388j2dde","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:34.378"
"cmr9mn10c004i0akqertno3ot","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:34.716"
"cmr9mn160004j0akqzcjpyjgk","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:34.92"
"cmr9mn1di004k0akq9um90zvj","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:35.19"
"cmr9mn1nm00000akx85woggf5","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:35.554"
"cmr9mn2ev004l0akqf8bit7uw","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:36.535"
"cmr9mn2g3004m0akqb4fmum3q","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:36.579"
"cmr9mn2mj00010akx39roodbn","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:36.811"
"cmr9mn2xo00020akxkdmsgcti","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:37.212"
"cmr9mn2y500030akx06gy4ev7","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:37.23"
"cmr9mn34000040akxmomb5f1s","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:37.44"
"cmr9mn3ey00050akxknvuawrs","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:37.834"
"cmr9mn3j700060akxfp7jbjdd","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:37.987"
"cmr9mn423004n0akqdcf2rp1n","cmr9mh0th000104kzui9le7ue",3,"R2","f","2026-07-06 19:42:38.667"
"cmr9mn42u004o0akqjdmdwke8","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:38.694"
"cmr9mn480004p0akqejjcx9bl","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:38.88"
"cmr9mn4g700070akxq33h1qb0","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:39.175"
"cmr9mn56000190akw775jds97","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:40.105"
"cmr9mn57s004q0akqknwggd04","cmr9mgzke000004kz8x7mjbr7",2,"R1","f","2026-07-06 19:42:40.169"
"cmr9mn5au00080akxxiwaa8w3","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:42:40.278"
"cmr9mn66800090akxpwl6ag1y","cmr9mgzke000004kz8x7mjbr7",2,"R1","f","2026-07-06 19:42:41.408"
"cmr9mn6cx000a0akxl6likw3e","cmr9mgzke000004kz8x7mjbr7",2,"R1","f","2026-07-06 19:42:41.649"
"cmr9mn6x7001g04jubs4f9j4k","cmr9mgzke000004kz8x7mjbr7",2,"R1","f","2026-07-06 19:42:42.379"
"cmr9mn6xq001a0akwhdlvoklc","cmr9mh0th000104kzui9le7ue",3,"R2","f","2026-07-06 19:42:42.398"
"cmr9mn75a004r0akq4rr4makz","cmr9mgzke000004kz8x7mjbr7",2,"R1","f","2026-07-06 19:42:42.67"
"cmr9mn7jd004s0akq8ibsbtnq","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:43.177"
"cmr9mn7ne004t0akq0d80e56d","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:43.322"
"cmr9mn8h600000ajly706iy3l","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:42:44.394"
"cmr9mn8v600010ajlv5j7pe1v","cmr9mgzke000004kz8x7mjbr7",2,"R1","f","2026-07-06 19:42:44.898"
"cmr9mn8vp004u0akq658v61sy","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:42:44.917"
"cmr9mna5e00020ajlt7o7ih0b","cmr9mgzke000004kz8x7mjbr7",2,"distractor","f","2026-07-06 19:42:46.562"
"cmr9mna8200030ajl342nrh1l","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:46.658"
"cmr9mna9u00040ajlzs9vexbq","cmr9mgzke000004kz8x7mjbr7",2,"distractor","f","2026-07-06 19:42:46.722"
"cmr9mnaci00050ajlg1o6e2ok","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:46.818"
"cmr9mnagi00060ajl4dpp02ex","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:46.962"
"cmr9mnamj00070ajlncqcghlc","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:47.179"
"cmr9mnb9x004v0akqm8oajzvh","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:42:48.021"
"cmr9mnbbq000b0akx6j8rkmz9","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:48.086"
"cmr9mnbcx000c0akxh34igsej","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:48.129"
"cmr9mnbgh00080ajl0lgke1bo","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:48.257"
"cmr9mnbj100090ajl7kex4f85","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:48.349"
"cmr9mnbkt000a0ajlceqaizmo","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:48.413"
"cmr9mnboz000b0ajl81go35vm","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:48.563"
"cmr9mnceq000d0akxlmdkgh9n","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:49.49"
"cmr9mnd16001h04ju03q8zkl1","cmr9mh0th000104kzui9le7ue",3,"R2","f","2026-07-06 19:42:50.298"
"cmr9mndqi001b0akwp3idxr9c","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:51.21"
"cmr9mndsg001i04juzxgv63uz","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:51.28"
"cmr9mnefh00000akmiv6wfdrx","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:42:52.11"
"cmr9mnem900010akmsixlc0vw","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:52.353"
"cmr9mnerx00020akmonuflr4g","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:52.557"
"cmr9mnesg00030akmuijkeyy4","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:52.576"
"cmr9mnf3800040akmzrfl2ggz","cmr9mh0th000104kzui9le7ue",3,"R2","f","2026-07-06 19:42:52.964"
"cmr9mnfqs000e0akx0t60oybc","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:53.812"
"cmr9mnfw600050akmy9nrfxhp","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:54.006"
"cmr9mnfyc00060akmdp940py8","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:42:54.085"
"cmr9mngia000c0ajlp0hq3yli","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:54.802"
"cmr9mngmg000d0ajlig43ch73","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:54.952"
"cmr9mngqn000e0ajl8zor658q","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:55.103"
"cmr9mnh2o00070akmz3znr817","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:42:55.536"
"cmr9mnh8u00080akmd3sp5ji1","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:55.759"
"cmr9mni58000f0ajlv2cssvze","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:42:56.924"
"cmr9mnixe001j04jue36824lc","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:57.938"
"cmr9mnixd00090akmid2fhdtz","cmr9mh0th000104kzui9le7ue",3,"R2","f","2026-07-06 19:42:57.937"
"cmr9mnj07000a0akmvzuekaka","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:58.039"
"cmr9mnj5q000b0akmn5ftduo1","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:58.238"
"cmr9mnjxl000g0ajlj3p4f0j3","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:42:59.241"
"cmr9mnjy6000c0akmh44tknkk","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:59.262"
"cmr9mnk4u000d0akmoi7f23bn","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:59.502"
"cmr9mnk5x000e0akmoe2mqmlq","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:42:59.541"
"cmr9mnk90000f0akmhvfq6d7s","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:59.652"
"cmr9mnkjf000009jb1ffvm0h7","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:00.028"
"cmr9mnkqs000109jblokfxd06","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:00.292"
"cmr9mnkux000209jb67k1u1m5","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:00.441"
"cmr9mnl0i000309jbpw0o0etd","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:00.642"
"cmr9mnl98000409jbib6fwt4v","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:43:00.956"
"cmr9mnn4l000g0akmqg19g1dd","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:03.381"
"cmr9mnn8y000509jbc9cl4aw1","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:43:03.538"
"cmr9mnoc2000h0akmcgusdgjx","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:43:04.946"
"cmr9mnpc7000i0akml0oao62o","cmr9mh0th000104kzui9le7ue",3,"R2","f","2026-07-06 19:43:06.247"
"cmr9mnpd3000609jbzst33iin","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:43:06.279"
"cmr9mnphh000709jby6ld4fc0","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:43:06.437"
"cmr9mnpmg000809jbnrfeufu1","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:06.616"
"cmr9mnps3000909jbtmtjji3w","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:06.819"
"cmr9mnqj5000j0akmfonz16kw","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:43:07.793"
"cmr9mnquo000a09jbrq3gbbao","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:43:08.208"
"cmr9mnr15000b09jbl5c1fgyo","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:43:08.441"
"cmr9mnrhm000h0ajl0ielkesa","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:09.034"
"cmr9mnrmx000k0akmj5t7v50x","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:09.225"
"cmr9mnsdw000i0ajlw5jfecxm","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:10.196"
"cmr9mnt56001k04juh8wshdbe","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:11.178"
"cmr9mnthu000c09jbiliodtyd","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:43:11.634"
"cmr9mntju000d09jbfbwabsbm","cmr9mh0th000104kzui9le7ue",3,"R2","f","2026-07-06 19:43:11.706"
"cmr9mnton000e09jbtwyd3762","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:11.879"
"cmr9mnttx000f09jbh05sr4q4","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:12.069"
"cmr9mnuky000j0ajlxnu93pc7","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:13.042"
"cmr9mnupo000g09jbzxkqrkiw","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:13.212"
"cmr9mnuuu000h09jbxncht4cr","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:43:13.398"
"cmr9mnvdo001l04jufyox19fa","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:14.076"
"cmr9mnvwp000i09jbt8tgzpf9","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:43:14.761"
"cmr9mnw0t000j09jb7wc0ai3i","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:43:14.909"
"cmr9mnwzb000k0ajlp5waw7nl","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:16.151"
"cmr9mnx50000k09jbh7ljyibd","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:16.356"
"cmr9mnx8h000l09jbwzen8y5e","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:43:16.481"
"cmr9mnxa9000m09jbk0zc6daw","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:16.545"
"cmr9mnxhd000n09jbfp3su53e","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:43:16.801"
"cmr9mnxid000f0akx2udc6muj","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:16.837"
"cmr9mnyde001m04ju0g5dek49","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:43:17.954"
"cmr9mnygy000o09jbpg2w9tjr","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:43:18.083"
"cmr9mnyko000p09jbmahawb9o","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:18.216"
"cmr9mnyp0000q09jbs9z5g85i","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:18.372"
"cmr9mnyxg000r09jbr92fwg2y","cmr9mh0th000104kzui9le7ue",3,"R2","f","2026-07-06 19:43:18.676"
"cmr9mnzo9000l0akmh4h6zyrz","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:19.641"
"cmr9mnzv4000s09jb9qx7ng6k","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:19.888"
"cmr9mnzzy000t09jbbyfwswah","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:20.063"
"cmr9mo03e000u09jbdahiffio","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:43:20.186"
"cmr9mo05w000v09jb8295g1x8","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:20.276"
"cmr9mo0pj000m0akmrjbm7dhr","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:43:20.983"
"cmr9mo0v6000n0akm8y3hb5rf","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:21.186"
"cmr9mo10e000w09jb1ek3vmlf","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:21.374"
"cmr9mo1pj000o0akmuypillvx","cmr9mh0th000104kzui9le7ue",3,"R2","f","2026-07-06 19:43:22.279"
"cmr9mo20f000x09jb6j3tfp5g","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:43:22.671"
"cmr9mo2rl000p0akmwqf6hz80","cmr9mh0th000104kzui9le7ue",3,"distractor","f","2026-07-06 19:43:23.649"
"cmr9mo362000y09jb4edkgusl","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:24.17"
"cmr9mo3c5000z09jb0spewgn0","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:24.389"
"cmr9mo3ep001009jbdu0os3p8","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:43:24.481"
"cmr9mo3q2001109jbcd3oyxwi","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:24.89"
"cmr9mo429001209jbdgvuu5z7","cmr9mgzke000004kz8x7mjbr7",2,"R2","t","2026-07-06 19:43:25.329"
"cmr9mo485001309jbqdzd3oeq","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:43:25.541"
"cmr9mo4ch001409jbrnbxuyqu","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:43:25.697"
"cmr9mo4kc001509jbpsjr25vw","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:43:25.98"
"cmr9mo4oh001609jbwo00kfdz","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:43:26.129"
"cmr9mo4sd001709jbdudj3afk","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:43:26.269"
"cmr9mo4wd001809jb2f80gjsq","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:43:26.413"
"cmr9mo4xz001909jbvjk2c57d","cmr9mh0th000104kzui9le7ue",3,"R1","f","2026-07-06 19:43:26.471"
